-6.176470588235294379e-01,0.000000000000000000e+00,8.588235294117647634e-01
-5.764705882352940680e-01,0.000000000000000000e+00,8.647058823529412130e-01
-5.235294117647059098e-01,0.000000000000000000e+00,8.705882352941176627e-01
-5.470588235294118196e-01,0.000000000000000000e+00,8.294117647058822929e-01
-6.588235294117646967e-01,0.000000000000000000e+00,5.882352941176470784e-01
-6.823529411764706065e-01,0.000000000000000000e+00,5.647058823529411686e-01
-7.117647058823529660e-01,0.000000000000000000e+00,5.588235294117647189e-01
-7.411764705882353255e-01,0.000000000000000000e+00,5.764705882352940680e-01
-7.588235294117646745e-01,0.000000000000000000e+00,6.058823529411764275e-01
-7.588235294117646745e-01,0.000000000000000000e+00,6.411764705882352366e-01
-7.352941176470588758e-01,0.000000000000000000e+00,6.882352941176470562e-01
-7.117647058823529660e-01,0.000000000000000000e+00,7.176470588235294157e-01
-6.882352941176470562e-01,0.000000000000000000e+00,7.352941176470588758e-01
-6.529411764705882470e-01,0.000000000000000000e+00,7.411764705882353255e-01
-6.117647058823529882e-01,0.000000000000000000e+00,7.411764705882353255e-01
-5.823529411764706287e-01,0.000000000000000000e+00,7.294117647058823151e-01
-5.647058823529411686e-01,0.000000000000000000e+00,7.117647058823529660e-01
-5.411764705882352589e-01,0.000000000000000000e+00,6.823529411764706065e-01
-5.294117647058823595e-01,0.000000000000000000e+00,6.529411764705882470e-01
-5.294117647058823595e-01,0.000000000000000000e+00,6.117647058823529882e-01
-5.529411764705882693e-01,0.000000000000000000e+00,5.470588235294118196e-01
-4.000000000000000222e-01,0.000000000000000000e+00,8.764705882352941124e-01
-3.882352941176470673e-01,0.000000000000000000e+00,9.000000000000000222e-01
