3.705882352941176627e-01,0.000000000000000000e+00,2.999999999999999889e-01
3.647058823529411575e-01,0.000000000000000000e+00,3.235294117647058432e-01
3.470588235294117530e-01,0.000000000000000000e+00,3.411764705882353033e-01
3.235294117647058987e-01,0.000000000000000000e+00,3.352941176470588536e-01
2.941176470588235392e-01,0.000000000000000000e+00,3.058823529411764941e-01
2.764705882352941346e-01,0.000000000000000000e+00,2.588235294117646745e-01
2.823529411764705843e-01,0.000000000000000000e+00,2.235294117647058654e-01
3.058823529411764941e-01,0.000000000000000000e+00,2.176470588235294157e-01
3.352941176470587981e-01,0.000000000000000000e+00,2.294117647058823706e-01
3.470588235294117530e-01,0.000000000000000000e+00,2.411764705882352700e-01
4.117647058823529216e-01,0.000000000000000000e+00,3.764705882352941124e-01
4.352941176470588314e-01,0.000000000000000000e+00,4.294117647058823817e-01
4.235294117647058765e-01,0.000000000000000000e+00,4.000000000000000222e-01
3.941176470588235170e-01,0.000000000000000000e+00,3.352941176470588536e-01
3.647058823529411575e-01,0.000000000000000000e+00,2.705882352941176849e-01
3.529411764705882582e-01,0.000000000000000000e+00,2.411764705882352700e-01
3.470588235294117530e-01,0.000000000000000000e+00,2.235294117647058654e-01
3.588235294117647078e-01,0.000000000000000000e+00,2.176470588235294157e-01
3.764705882352941124e-01,0.000000000000000000e+00,2.235294117647058654e-01
4.117647058823529216e-01,0.000000000000000000e+00,2.470588235294117752e-01
