5.294117647058823595e-01,0.000000000000000000e+00,3.294117647058823484e-01
5.058823529411764497e-01,0.000000000000000000e+00,3.529411764705882026e-01
4.823529411764705954e-01,0.000000000000000000e+00,3.588235294117647078e-01
4.588235294117646856e-01,0.000000000000000000e+00,3.470588235294117530e-01
4.411764705882352811e-01,0.000000000000000000e+00,3.235294117647058432e-01
4.294117647058823262e-01,0.000000000000000000e+00,2.999999999999999889e-01
4.235294117647058765e-01,0.000000000000000000e+00,2.705882352941176849e-01
4.352941176470588314e-01,0.000000000000000000e+00,2.411764705882352700e-01
4.529411764705882359e-01,0.000000000000000000e+00,2.294117647058823706e-01
4.882352941176470451e-01,0.000000000000000000e+00,2.411764705882352700e-01
5.117647058823528994e-01,0.000000000000000000e+00,2.941176470588235392e-01
5.411764705882352589e-01,0.000000000000000000e+00,3.588235294117647078e-01
5.000000000000000000e-01,0.000000000000000000e+00,2.647058823529411797e-01
5.000000000000000000e-01,0.000000000000000000e+00,2.352941176470588203e-01
5.235294117647059098e-01,0.000000000000000000e+00,2.411764705882352700e-01
5.588235294117647189e-01,0.000000000000000000e+00,2.588235294117646745e-01
5.999999999999999778e-01,0.000000000000000000e+00,3.352941176470588536e-01
6.176470588235294379e-01,0.000000000000000000e+00,3.647058823529412130e-01
5.705882352941176183e-01,0.000000000000000000e+00,2.764705882352941346e-01
5.647058823529411686e-01,0.000000000000000000e+00,2.470588235294117752e-01
5.999999999999999778e-01,0.000000000000000000e+00,2.470588235294117752e-01
6.411764705882353477e-01,0.000000000000000000e+00,2.764705882352941346e-01
6.941176470588235059e-01,0.000000000000000000e+00,3.647058823529412130e-01
6.647058823529411464e-01,0.000000000000000000e+00,2.999999999999999889e-01
5.941176470588235281e-01,0.000000000000000000e+00,1.411764705882352922e-01
5.764705882352940680e-01,0.000000000000000000e+00,1.176470588235294379e-01
5.588235294117647189e-01,0.000000000000000000e+00,1.058823529411764830e-01
5.411764705882352589e-01,0.000000000000000000e+00,1.294117647058823373e-01
5.529411764705882693e-01,0.000000000000000000e+00,1.705882352941176516e-01
5.705882352941176183e-01,0.000000000000000000e+00,2.000000000000000111e-01
7.058823529411765163e-01,0.000000000000000000e+00,2.823529411764705843e-01
