-2.117647058823529382e-01,0.000000000000000000e+00,5.294117647058823595e-01
-1.176470588235294101e-01,0.000000000000000000e+00,7.235294117647058654e-01
-1.000000000000000056e-01,0.000000000000000000e+00,7.411764705882353255e-01
-8.235294117647058709e-02,0.000000000000000000e+00,7.470588235294117752e-01
-6.470588235294118251e-02,0.000000000000000000e+00,7.470588235294117752e-01
-5.294117647058823456e-02,0.000000000000000000e+00,7.352941176470588758e-01
-4.705882352941176405e-02,0.000000000000000000e+00,7.117647058823529660e-01
-5.882352941176470507e-02,0.000000000000000000e+00,6.764705882352941568e-01
-8.235294117647058709e-02,0.000000000000000000e+00,6.470588235294117974e-01
-1.058823529411764691e-01,0.000000000000000000e+00,6.352941176470587870e-01
-1.235294117647058876e-01,0.000000000000000000e+00,6.352941176470587870e-01
-1.411764705882352922e-01,0.000000000000000000e+00,6.352941176470587870e-01
-1.470588235294117696e-01,0.000000000000000000e+00,6.470588235294117974e-01
-1.352941176470588147e-01,0.000000000000000000e+00,6.294117647058823373e-01
-1.000000000000000056e-01,0.000000000000000000e+00,6.294117647058823373e-01
-5.882352941176470507e-02,0.000000000000000000e+00,6.352941176470587870e-01
-3.529411764705882304e-02,0.000000000000000000e+00,6.529411764705882470e-01
3.529411764705882304e-02,0.000000000000000000e+00,7.647058823529411242e-01
-1.764705882352941152e-02,0.000000000000000000e+00,6.470588235294117974e-01
1.176470588235294101e-02,0.000000000000000000e+00,6.411764705882352366e-01
5.294117647058823456e-02,0.000000000000000000e+00,6.647058823529411464e-01
1.058823529411764691e-01,0.000000000000000000e+00,7.705882352941175739e-01
-5.882352941176470507e-03,0.000000000000000000e+00,5.235294117647059098e-01
-2.941176470588235253e-02,0.000000000000000000e+00,5.058823529411764497e-01
-3.529411764705882304e-02,0.000000000000000000e+00,5.411764705882352589e-01
-2.352941176470588203e-02,0.000000000000000000e+00,5.705882352941176183e-01
5.882352941176470507e-03,0.000000000000000000e+00,6.058823529411764275e-01
1.176470588235294101e-01,0.000000000000000000e+00,6.705882352941177071e-01
