-4.294117647058823262e-01,0.000000000000000000e+00,2.058823529411764608e-01
-4.529411764705882359e-01,0.000000000000000000e+00,2.294117647058823706e-01
-4.823529411764705954e-01,0.000000000000000000e+00,2.235294117647058654e-01
-5.176470588235294601e-01,0.000000000000000000e+00,1.882352941176470562e-01
-5.176470588235294601e-01,0.000000000000000000e+00,1.470588235294117418e-01
-4.882352941176470451e-01,0.000000000000000000e+00,1.235294117647058876e-01
-4.588235294117646856e-01,0.000000000000000000e+00,1.235294117647058876e-01
-4.058823529411764719e-01,0.000000000000000000e+00,1.529411764705882470e-01
-2.764705882352941346e-01,0.000000000000000000e+00,3.882352941176470673e-01
-2.588235294117647300e-01,0.000000000000000000e+00,4.235294117647058765e-01
-2.411764705882352977e-01,0.000000000000000000e+00,4.588235294117646856e-01
-2.058823529411764608e-01,0.000000000000000000e+00,4.588235294117646856e-01
-1.823529411764705788e-01,0.000000000000000000e+00,4.470588235294117863e-01
-1.529411764705882470e-01,0.000000000000000000e+00,4.235294117647058765e-01
-1.529411764705882470e-01,0.000000000000000000e+00,3.941176470588235170e-01
-1.764705882352941291e-01,0.000000000000000000e+00,3.647058823529412130e-01
-2.352941176470588203e-01,0.000000000000000000e+00,3.294117647058823484e-01
-2.882352941176470340e-01,0.000000000000000000e+00,3.117647058823529438e-01
-2.352941176470588203e-01,0.000000000000000000e+00,3.117647058823529438e-01
-1.941176470588235337e-01,0.000000000000000000e+00,2.882352941176470340e-01
-1.705882352941176516e-01,0.000000000000000000e+00,2.470588235294117752e-01
-1.941176470588235337e-01,0.000000000000000000e+00,2.000000000000000111e-01
-2.588235294117647300e-01,0.000000000000000000e+00,1.529411764705882470e-01
-3.764705882352941124e-01,0.000000000000000000e+00,1.294117647058823373e-01
-4.294117647058823262e-01,0.000000000000000000e+00,1.352941176470588425e-01
-4.647058823529411908e-01,0.000000000000000000e+00,1.529411764705882470e-01
-4.764705882352940902e-01,0.000000000000000000e+00,1.764705882352941013e-01
